country,continent,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num
Taiwan,Asia,1982,72.16,18501390,7.426.354.773.999.990,TWN,158
Taiwan,Asia,1987,73.4,19757799,1.105.456.175,TWN,158
Taiwan,Asia,1992,74.26,20686918,152.156.579,TWN,158
Taiwan,Asia,1997,75.25,21628605,2.020.682.098,TWN,158
Taiwan,Asia,2002,76.99,22454239,2.323.542.329,TWN,158
Taiwan,Asia,2007,78.4,23174294,2.871.827.684,TWN,158
Tanzania,Africa,1952,41.215,8322925,7.166.500.721,TZA,834
Tanzania,Africa,1957,42.974,9452826,6.985.356.073,TZA,834
Tanzania,Africa,1962,44.246,10863958,7.220.038.073,TZA,834
Tanzania,Africa,1967,45.757,12607312,8.482.186.575,TZA,834
Tanzania,Africa,1972,47.62,14706593,9.159.850.592,TZA,834
Tanzania,Africa,1977,49.919,17129565,9.624.922.932,TZA,834
Tanzania,Africa,1982,50.608.000.000.000.000,19844382,8.742.426.069,TZA,834
Tanzania,Africa,1987,51.535,23040630,8.318.220.794,TZA,834
Tanzania,Africa,1992,50.44,26605473,825.682.454,TZA,834
Tanzania,Africa,1997,48.466,30686889,7.891.862.231,TZA,834
Tanzania,Africa,2002,49.651,34593779,8.990.742.111,TZA,834
Tanzania,Africa,2007,52.516.999.999.999.900,38139640,1.107.482.182,TZA,834
Thailand,Asia,1952,50.848,21289402,7.577.974.177,THA,764
Thailand,Asia,1957,53.63,25041917,7.935.774.147.999.990,THA,764
Thailand,Asia,1962,5.606.100.000.000.000,29263397,10.021.991.720.000.000,THA,764
Thailand,Asia,1967,58.285,34024249,129.546.066,THA,764
Thailand,Asia,1972,60.405,39276153,15.243.589.359.999.900,THA,764
Thailand,Asia,1977,62.494,44148285,19.612.246.350.000.000,THA,764
Thailand,Asia,1982,64.597,48827160,2.393.219.781,THA,764
Thailand,Asia,1987,66.084,52910342,2.982.653.773,THA,764
Thailand,Asia,1992,67.298,56667095,46.168.965.450.000.000,THA,764
Thailand,Asia,1997,67.521,60216677,5.852.625.497,THA,764
Thailand,Asia,2002,68.564,62806748,5.913.187.529,THA,764
Thailand,Asia,2007,70.616,65068149,74.583.963.269.999.900,THA,764
Togo,Africa,1952,38.596,1219113,8.598.086.567,TGO,768
Togo,Africa,1957,41.208,1357445,9.259.083.201.999.990,TGO,768
Togo,Africa,1962,43.922,1528098,10.675.348.099.999.900,TGO,768
Togo,Africa,1967,46.769,1735550,147.759.676,TGO,768
Togo,Africa,1972,4.975.899.999.999.990,2056351,1.649.660.188,TGO,768
Togo,Africa,1977,52.887,2308582,1.532.776.998,TGO,768
Togo,Africa,1982,55.471.000.000.000.000,2644765,1.344.577.953,TGO,768
Togo,Africa,1987,56.941,3154264,1.202.201.361,TGO,768
Togo,Africa,1992,5.806.100.000.000.000,3747553,1.034.298.904,TGO,768
Togo,Africa,1997,58.39,4320890,9.822.869.242.999.990,TGO,768
Togo,Africa,2002,5.756.100.000.000.000,4977378,8.862.205.765.000.000,TGO,768
Togo,Africa,2007,58.42,5701579,8.829.699.437.999.990,TGO,768
Trinidad and Tobago,Americas,1952,59.1,662850,3.023.271.928,TTO,780
Trinidad and Tobago,Americas,1957,61.8,764900,41.003.934,TTO,780
Trinidad and Tobago,Americas,1962,64.9,887498,49.975.239.710.000.000,TTO,780
Trinidad and Tobago,Americas,1967,65.4,960155,5.621.368.472,TTO,780
Trinidad and Tobago,Americas,1972,65.9,975199,6.619.551.418.999.990,TTO,780
Trinidad and Tobago,Americas,1977,68.3,1039009,7.899.554.209.000.000,TTO,780
Trinidad and Tobago,Americas,1982,68.832,1116479,9.119.528.607,TTO,780
Trinidad and Tobago,Americas,1987,69.582,1191336,7.388.597.823,TTO,780
Trinidad and Tobago,Americas,1992,69.862,1183669,7.370.990.932,TTO,780
Trinidad and Tobago,Americas,1997,69.465,1138101,8.792.573.126.000.000,TTO,780
Trinidad and Tobago,Americas,2002,68.976,1101832,1.146.060.023,TTO,780
Trinidad and Tobago,Americas,2007,69.819,1056608,1.800.850.924,TTO,780
Tunisia,Africa,1952,44.6,3647735,1.468.475.631,TUN,788
Tunisia,Africa,1957,47.1,3950849,1.395.232.468,TUN,788
Tunisia,Africa,1962,4.957.899.999.999.990,4286552,166.030.321,TUN,788
Tunisia,Africa,1967,52.053.000.000.000.000,4786986,19.323.601.670.000.000,TUN,788
Tunisia,Africa,1972,55.602,5303507,27.532.859.940.000.000,TUN,788
Tunisia,Africa,1977,59.836.999.999.999.900,6005061,3.120.876.811,TUN,788
Tunisia,Africa,1982,64.048,6734098,35.602.331.740.000.000,TUN,788
Tunisia,Africa,1987,6.689.399.999.999.990,7724976,3.810.419.296,TUN,788
Tunisia,Africa,1992,70.001,8523077,4.332.720.164,TUN,788
Tunisia,Africa,1997,71.973,9231669,4.876.798.614,TUN,788
Tunisia,Africa,2002,73.042,9770575,5.722.895.654.999.990,TUN,788
Tunisia,Africa,2007,73.923,10276158,7.092.923.025,TUN,788
Turkey,Europe,1952,43.585,22235677,19.691.009.800.000.000,TUR,792
Turkey,Europe,1957,4.807.899.999.999.990,25670939,2.218.754.257,TUR,792
Turkey,Europe,1962,52.098,29788695,23.228.699.079.999.900,TUR,792
Turkey,Europe,1967,54.336.000.000.000.000,33411317,28.263.563.870.000.000,TUR,792
Turkey,Europe,1972,57.005,37492953,345.069.638,TUR,792
Turkey,Europe,1977,59.507,42404033,4.269.122.326,TUR,792
Turkey,Europe,1982,61.036,47328791,4.241.356.344,TUR,792
Turkey,Europe,1987,63.108.000.000.000.000,52881328,5.089.043.686,TUR,792
Turkey,Europe,1992,66.146,58179144,5.678.348.271,TUR,792
Turkey,Europe,1997,68.835,63047647,6.601.429.915,TUR,792
Turkey,Europe,2002,70.845,67308928,6.508.085.718,TUR,792
Turkey,Europe,2007,71.777,71158647,8.458.276.384,TUR,792
Uganda,Africa,1952,39.978,5824797,734.753.484,UGA,800
Uganda,Africa,1957,42.571.000.000.000.000,6675501,7.743.710.692.000.000,UGA,800
Uganda,Africa,1962,45.343.999.999.999.900,7688797,7.672.717.397.999.990,UGA,800
Uganda,Africa,1967,48.051,8900294,9.089.185.217,UGA,800
Uganda,Africa,1972,51.016.000.000.000.000,10190285,950.735.869,UGA,800
Uganda,Africa,1977,50.35,11457758,8.437.331.372.000.000,UGA,800
Uganda,Africa,1982,49.849,12939400,6.822.662.267.999.990,UGA,800
Uganda,Africa,1987,5.150.899.999.999.990,15283050,6.177.244.065,UGA,800
Uganda,Africa,1992,48.825,18252190,6.441.707.968.999.990,UGA,800
Uganda,Africa,1997,44.578,21210254,816.559.081,UGA,800
Uganda,Africa,2002,47.813,24739869,9.277.210.018,UGA,800
Uganda,Africa,2007,51.542,29170398,10.563.801.210.000.000,UGA,800
United Kingdom,Europe,1952,69.18,50430000,9.979.508.487.000.000,GBR,826
United Kingdom,Europe,1957,70.42,51430000,1.128.317.795,GBR,826
United Kingdom,Europe,1962,70.76,53292000,1.247.717.707,GBR,826
United Kingdom,Europe,1967,71.36,54959000,1.414.285.089,GBR,826
United Kingdom,Europe,1972,72.01,56079000,15.895.116.409.999.900,GBR,826
United Kingdom,Europe,1977,72.76,56179000,1.742.874.846,GBR,826
United Kingdom,Europe,1982,74.04,56339704,1.823.242.452,GBR,826
United Kingdom,Europe,1987,75.007,56981620,21.664.787.669.999.900,GBR,826
United Kingdom,Europe,1992,76.42,57866349,2.270.509.254,GBR,826
United Kingdom,Europe,1997,77.218,58808266,2.607.453.136,GBR,826
United Kingdom,Europe,2002,78.471,59912431,2.947.899.919,GBR,826
United Kingdom,Europe,2007,79.425,60776238,3.320.326.128,GBR,826
United States,Americas,1952,68.44,157553000,13.990.482.080.000.000,USA,840
United States,Americas,1957,69.49,171984000,1.484.712.712,USA,840
United States,Americas,1962,70.21,186538000,16.173.145.859.999.900,USA,840
United States,Americas,1967,70.76,198712000,19.530.365.569.999.900,USA,840
United States,Americas,1972,71.34,209896000,2.180.603.594,USA,840
United States,Americas,1977,73.38,220239000,2.407.263.213,USA,840
United States,Americas,1982,74.65,232187835,2.500.955.914,USA,840
United States,Americas,1987,75.02,242803533,29.884.350.410.000.000,USA,840
United States,Americas,1992,76.09,256894189,3.200.393.224,USA,840
United States,Americas,1997,76.81,272911760,3.576.743.303,USA,840
United States,Americas,2002,77.31,287675526,3.909.709.955,USA,840
United States,Americas,2007,78.242,301139947,4.295.165.309,USA,840
Uruguay,Americas,1952,66.071,2252965,5.716.766.744,URY,858
Uruguay,Americas,1957,67.044,2424959,6.150.772.969,URY,858
Uruguay,Americas,1962,68.253,2598466,5.603.357.717,URY,858
Uruguay,Americas,1967,68.468,2748579,544.461.962,URY,858
Uruguay,Americas,1972,68.673,2829526,5.703.408.898,URY,858
Uruguay,Americas,1977,6.948.100.000.000.000,2873520,6.504.339.663.000.000,URY,858
Uruguay,Americas,1982,70.805,2953997,6.920.223.051.000.000,URY,858
Uruguay,Americas,1987,71.918,3045153,7.452.398.969,URY,858
Uruguay,Americas,1992,72.752,3149262,8.137.004.775,URY,858
Uruguay,Americas,1997,74.223,3262838,9.230.240.708,URY,858
Uruguay,Americas,2002,75.307,3363085,7.727.002.004.000.000,URY,858
Uruguay,Americas,2007,76.384,3447496,1.061.146.299,URY,858
Venezuela,Americas,1952,55.088,5439568,7.689.799.761,VEN,862
Venezuela,Americas,1957,57.907,6702668,9.802.466.526,VEN,862
Venezuela,Americas,1962,60.77,8143375,8.422.974.165.000.000,VEN,862
Venezuela,Americas,1967,63.479,9709552,9.541.474.188,VEN,862
Venezuela,Americas,1972,65.712,11515649,1.050.525.966,VEN,862
Venezuela,Americas,1977,67.456,13503563,1.314.395.095,VEN,862
Venezuela,Americas,1982,68.557,15620766,11.152.410.109.999.900,VEN,862
Venezuela,Americas,1987,70.19,17910182,9.883.584.648,VEN,862
Venezuela,Americas,1992,71.15,20265563,10.733.926.309.999.900,VEN,862
Venezuela,Americas,1997,72.146,22374398,1.016.549.518,VEN,862
Venezuela,Americas,2002,72.766,24287670,8.605.047.831,VEN,862
Venezuela,Americas,2007,73.747,26084662,11.415.805.690.000.000,VEN,862
Vietnam,Asia,1952,40.412,26246839,6.050.664.917,VNM,704
Vietnam,Asia,1957,42.887,28998543,6.762.854.477.999.990,VNM,704
Vietnam,Asia,1962,45.363,33796140,7.720.491.602.000.000,VNM,704
Vietnam,Asia,1967,47.838,39463910,6.371.232.887,VNM,704
Vietnam,Asia,1972,50.254,44655014,6.995.016.441,VNM,704
Vietnam,Asia,1977,55.763.999.999.999.900,50533506,7.135.371.196.000.000,VNM,704
Vietnam,Asia,1982,58.816,56142181,7.072.357.863,VNM,704
Vietnam,Asia,1987,62.82,62826491,8.207.994.449,VNM,704
Vietnam,Asia,1992,6.766.199.999.999.990,69940728,9.890.231.487,VNM,704
Vietnam,Asia,1997,70.672,76048996,1.385.896.769,VNM,704
Vietnam,Asia,2002,73.017,80908147,1.764.456.677,VNM,704
Vietnam,Asia,2007,74.249,85262356,2.441.576.404,VNM,704
West Bank and Gaza,Asia,1952,43.16,1030585,15.155.923.289.999.900,PSE,275
West Bank and Gaza,Asia,1957,4.567.100.000.000.000,1070439,18.270.677.420.000.000,PSE,275
West Bank and Gaza,Asia,1962,48.126.999.999.999.900,1133134,21.989.563.120.000.000,PSE,275
West Bank and Gaza,Asia,1967,51.631,1142636,26.497.150.070.000.000,PSE,275
West Bank and Gaza,Asia,1972,56.532,1089572,31.334.092.769.999.900,PSE,275
West Bank and Gaza,Asia,1977,60.765,1261091,36.828.314.939.999.900,PSE,275
West Bank and Gaza,Asia,1982,64.406,1425876,4.336.032.082,PSE,275
West Bank and Gaza,Asia,1987,67.046,1691210,5.107.197.384,PSE,275
West Bank and Gaza,Asia,1992,69.718,2104779,6.017.654.756,PSE,275
West Bank and Gaza,Asia,1997,71.096,2826046,7.110.667.619,PSE,275
West Bank and Gaza,Asia,2002,72.37,3389578,4.515.487.575,PSE,275
West Bank and Gaza,Asia,2007,73.422,4018332,3.025.349.798,PSE,275
Yemen, Rep.,Asia,1952,32.548,4963829,7.817.175.761,YEM,887
Yemen, Rep.,Asia,1957,33.97,5498090,8.048.304.547,YEM,887
Yemen, Rep.,Asia,1962,35.18,6120081,8.256.232.006,YEM,887
Yemen, Rep.,Asia,1967,36.984,6740785,8.624.421.463,YEM,887
Yemen, Rep.,Asia,1972,39.848,7407075,1.265.047.031,YEM,887
Yemen, Rep.,Asia,1977,44.175,8403990,1.829.765.177,YEM,887
Yemen, Rep.,Asia,1982,49.113,9657618,19.775.570.100.000.000,YEM,887
Yemen, Rep.,Asia,1987,52.922,11219340,1.971.741.538,YEM,887
Yemen, Rep.,Asia,1992,55.599,13367997,1.879.496.673,YEM,887
Yemen, Rep.,Asia,1997,58.02,15826497,2.117.484.526,YEM,887
Yemen, Rep.,Asia,2002,60.308,18701257,2.234.820.827,YEM,887
Yemen, Rep.,Asia,2007,62.698,22211743,2.280.769.906,YEM,887
Zambia,Africa,1952,42.038.000.000.000.000,2672000,1.147.388.831,ZMB,894
Zambia,Africa,1957,44.077,3016000,1.311.956.766,ZMB,894
Zambia,Africa,1962,46.023,3421000,1.452.725.766,ZMB,894
Zambia,Africa,1967,47.768,3900000,17.770.773.179.999.900,ZMB,894
Zambia,Africa,1972,50.107,4506497,1.773.498.265,ZMB,894
Zambia,Africa,1977,51.386,5216550,1.588.688.299,ZMB,894
Zambia,Africa,1982,51.821.000.000.000.000,6100407,1.408.678.565,ZMB,894
Zambia,Africa,1987,50.821.000.000.000.000,7272406,1.213.315.116,ZMB,894
Zambia,Africa,1992,46.1,8381163,1.210.884.633,ZMB,894
Zambia,Africa,1997,40.238,9417789,1.071.353.818,ZMB,894
Zambia,Africa,2002,39.193.000.000.000.000,10595811,10.716.139.380.000.000,ZMB,894
Zambia,Africa,2007,4.238.399.999.999.990,11746035,1.271.211.593,ZMB,894
Zimbabwe,Africa,1952,48.451,3080907,4.068.841.148,ZWE,716
Zimbabwe,Africa,1957,50.468.999.999.999.900,3646340,5.187.642.681,ZWE,716
Zimbabwe,Africa,1962,52.358.000.000.000.000,4277736,5.272.721.818,ZWE,716
Zimbabwe,Africa,1967,53.995,4995432,5.697.950.712,ZWE,716
Zimbabwe,Africa,1972,55.635,5861135,7.993.621.757.999.990,ZWE,716
Zimbabwe,Africa,1977,57.674,6642107,6.855.876.821,ZWE,716
Zimbabwe,Africa,1982,60.363,7636524,7.888.550.411,ZWE,716
Zimbabwe,Africa,1987,62.351.000.000.000.000,9216418,7.061.573.059,ZWE,716
Zimbabwe,Africa,1992,60.376.999.999.999.900,10704340,6.934.207.856,ZWE,716
Zimbabwe,Africa,1997,46.809,11404948,7.924.499.602.999.990,ZWE,716
Zimbabwe,Africa,2002,39.989.000.000.000.000,11926563,6.720.386.227.000.000,ZWE,716
Zimbabwe,Africa,2007,43.486.999.999.999.900,12311143,46.970.929.810.000.000,ZWE,716
