country-p,country,continent,year,media_vct,num,phase,alpha3
Hong Kong-1,Hong Kong,AS,2017,0,0,1,HKG
Hong Kong-1,Hong Kong,AS,2018,0,0,1,HKG
Hong Kong-1,Hong Kong,AS,2019,0,0,1,HKG
Hong Kong-2,Hong Kong,AS,2010,0,0,2,HKG
Hong Kong-2,Hong Kong,AS,2011,0,0,2,HKG
Hong Kong-2,Hong Kong,AS,2012,0,0,2,HKG
Hong Kong-2,Hong Kong,AS,2013,0,0,2,HKG
Hong Kong-2,Hong Kong,AS,2014,605.0,1,2,HKG
Hong Kong-2,Hong Kong,AS,2015,0,0,2,HKG
Hong Kong-2,Hong Kong,AS,2016,0,0,2,HKG
Hong Kong-2,Hong Kong,AS,2017,0,0,2,HKG
Hong Kong-2,Hong Kong,AS,2018,0,0,2,HKG
Hong Kong-2,Hong Kong,AS,2019,0,0,2,HKG
Hong Kong-3,Hong Kong,AS,2010,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2011,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2012,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2013,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2014,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2015,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2016,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2017,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2018,0,0,3,HKG
Hong Kong-3,Hong Kong,AS,2019,0,0,3,HKG
India-1,India,AS,2010,0,0,1,IND
India-1,India,AS,2011,0,0,1,IND
India-1,India,AS,2012,0,0,1,IND
India-1,India,AS,2013,0,0,1,IND
India-1,India,AS,2014,0,0,1,IND
India-1,India,AS,2015,0,0,1,IND
India-1,India,AS,2016,0,0,1,IND
India-1,India,AS,2017,628.0,1,1,IND
India-1,India,AS,2018,0,0,1,IND
India-1,India,AS,2019,0,0,1,IND
India-2,India,AS,2010,976.0,1,2,IND
India-2,India,AS,2011,1520.0,1,2,IND
India-2,India,AS,2012,0,0,2,IND
India-2,India,AS,2013,487.0,1,2,IND
India-2,India,AS,2014,0,0,2,IND
India-2,India,AS,2015,0,0,2,IND
India-2,India,AS,2016,653.0,1,2,IND
India-2,India,AS,2017,0,0,2,IND
India-2,India,AS,2018,0,0,2,IND
India-2,India,AS,2019,0,0,2,IND
India-3,India,AS,2010,2824.0,1,3,IND
India-3,India,AS,2011,0,0,3,IND
India-3,India,AS,2012,0,0,3,IND
India-3,India,AS,2013,2132.0,1,3,IND
India-3,India,AS,2014,0,0,3,IND
India-3,India,AS,2015,0,0,3,IND
India-3,India,AS,2016,0,0,3,IND
India-3,India,AS,2017,0,0,3,IND
India-3,India,AS,2018,0,0,3,IND
India-3,India,AS,2019,0,0,3,IND
Indonesia-1,Indonesia,AS,2010,0,0,1,IDN
Indonesia-1,Indonesia,AS,2011,0,0,1,IDN
Indonesia-1,Indonesia,AS,2012,0,0,1,IDN
Indonesia-1,Indonesia,AS,2013,0,0,1,IDN
Indonesia-1,Indonesia,AS,2014,0,0,1,IDN
Indonesia-1,Indonesia,AS,2015,0,0,1,IDN
Indonesia-1,Indonesia,AS,2016,0,0,1,IDN
Indonesia-1,Indonesia,AS,2017,0,0,1,IDN
Indonesia-1,Indonesia,AS,2018,0,0,1,IDN
Indonesia-1,Indonesia,AS,2019,0,0,1,IDN
Indonesia-2,Indonesia,AS,2010,0,0,2,IDN
Indonesia-2,Indonesia,AS,2011,458.0,1,2,IDN
Indonesia-2,Indonesia,AS,2012,0,0,2,IDN
Indonesia-2,Indonesia,AS,2013,0,0,2,IDN
Indonesia-2,Indonesia,AS,2014,0,0,2,IDN
Indonesia-2,Indonesia,AS,2015,0,0,2,IDN
Indonesia-2,Indonesia,AS,2016,0,0,2,IDN
Indonesia-2,Indonesia,AS,2017,0,0,2,IDN
Indonesia-2,Indonesia,AS,2018,0,0,2,IDN
Indonesia-2,Indonesia,AS,2019,0,0,2,IDN
Indonesia-3,Indonesia,AS,2010,0,0,3,IDN
Indonesia-3,Indonesia,AS,2011,1507.5,2,3,IDN
Indonesia-3,Indonesia,AS,2012,0,0,3,IDN
Indonesia-3,Indonesia,AS,2013,2132.0,1,3,IDN
Indonesia-3,Indonesia,AS,2014,0,0,3,IDN
Indonesia-3,Indonesia,AS,2015,0,0,3,IDN
Indonesia-3,Indonesia,AS,2016,0,0,3,IDN
Indonesia-3,Indonesia,AS,2017,928.0,1,3,IDN
Indonesia-3,Indonesia,AS,2018,0,0,3,IDN
Indonesia-3,Indonesia,AS,2019,0,0,3,IDN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2010,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2011,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2012,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2013,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2014,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2015,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2016,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2017,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2018,0,0,1,IRN
"Iran, Islamic Republic of-1","Iran, Islamic Republic of",AS,2019,0,0,1,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2010,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2011,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2012,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2013,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2014,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2015,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2016,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2017,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2018,0,0,2,IRN
"Iran, Islamic Republic of-2","Iran, Islamic Republic of",AS,2019,0,0,2,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2010,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2011,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2012,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2013,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2014,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2015,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2016,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2017,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2018,0,0,3,IRN
"Iran, Islamic Republic of-3","Iran, Islamic Republic of",AS,2019,0,0,3,IRN
Iraq-1,Iraq,AS,2010,0,0,1,IRQ
Iraq-1,Iraq,AS,2011,0,0,1,IRQ
Iraq-1,Iraq,AS,2012,0,0,1,IRQ
Iraq-1,Iraq,AS,2013,0,0,1,IRQ
Iraq-1,Iraq,AS,2014,0,0,1,IRQ
Iraq-1,Iraq,AS,2015,0,0,1,IRQ
Iraq-1,Iraq,AS,2016,0,0,1,IRQ
Iraq-1,Iraq,AS,2017,0,0,1,IRQ
Iraq-1,Iraq,AS,2018,0,0,1,IRQ
Iraq-1,Iraq,AS,2019,0,0,1,IRQ
Iraq-2,Iraq,AS,2010,0,0,2,IRQ
Iraq-2,Iraq,AS,2011,0,0,2,IRQ
Iraq-2,Iraq,AS,2012,0,0,2,IRQ
Iraq-2,Iraq,AS,2013,0,0,2,IRQ
Iraq-2,Iraq,AS,2014,0,0,2,IRQ
Iraq-2,Iraq,AS,2015,0,0,2,IRQ
Iraq-2,Iraq,AS,2016,0,0,2,IRQ
Iraq-2,Iraq,AS,2017,0,0,2,IRQ
Iraq-2,Iraq,AS,2018,0,0,2,IRQ
Iraq-2,Iraq,AS,2019,0,0,2,IRQ
Iraq-3,Iraq,AS,2010,0,0,3,IRQ
Iraq-3,Iraq,AS,2011,0,0,3,IRQ
Iraq-3,Iraq,AS,2012,0,0,3,IRQ
Iraq-3,Iraq,AS,2013,0,0,3,IRQ
Iraq-3,Iraq,AS,2014,0,0,3,IRQ
Iraq-3,Iraq,AS,2015,0,0,3,IRQ
Iraq-3,Iraq,AS,2016,0,0,3,IRQ
Iraq-3,Iraq,AS,2017,0,0,3,IRQ
Iraq-3,Iraq,AS,2018,0,0,3,IRQ
Iraq-3,Iraq,AS,2019,0,0,3,IRQ
Israel-1,Israel,AS,2010,943.0,1,1,ISR
Israel-1,Israel,AS,2011,0,0,1,ISR
Israel-1,Israel,AS,2012,0,0,1,ISR
Israel-1,Israel,AS,2013,0,0,1,ISR
Israel-1,Israel,AS,2014,731.0,1,1,ISR
Israel-1,Israel,AS,2015,0,0,1,ISR
Israel-1,Israel,AS,2016,0,0,1,ISR
Israel-1,Israel,AS,2017,0,0,1,ISR
Israel-1,Israel,AS,2018,0,0,1,ISR
Israel-1,Israel,AS,2019,0,0,1,ISR
Israel-2,Israel,AS,2010,943.0,1,2,ISR
Israel-2,Israel,AS,2011,0,0,2,ISR
Israel-2,Israel,AS,2012,0,0,2,ISR
Israel-2,Israel,AS,2013,0,0,2,ISR
Israel-2,Israel,AS,2014,0,0,2,ISR
Israel-2,Israel,AS,2015,0,0,2,ISR
Israel-2,Israel,AS,2016,0,0,2,ISR
Israel-2,Israel,AS,2017,0,0,2,ISR
Israel-2,Israel,AS,2018,0,0,2,ISR
Israel-2,Israel,AS,2019,0,0,2,ISR
Israel-3,Israel,AS,2010,0,0,3,ISR
Israel-3,Israel,AS,2011,0,0,3,ISR
Israel-3,Israel,AS,2012,0,0,3,ISR
Israel-3,Israel,AS,2013,0,0,3,ISR
Israel-3,Israel,AS,2014,0,0,3,ISR
Israel-3,Israel,AS,2015,0,0,3,ISR
Israel-3,Israel,AS,2016,0,0,3,ISR
Israel-3,Israel,AS,2017,0,0,3,ISR
Israel-3,Israel,AS,2018,0,0,3,ISR
Israel-3,Israel,AS,2019,0,0,3,ISR
Japan-1,Japan,AS,2010,793.0,1,1,JPN
Japan-1,Japan,AS,2011,792.0,1,1,JPN
Japan-1,Japan,AS,2012,610.0,1,1,JPN
Japan-1,Japan,AS,2013,0,0,1,JPN
Japan-1,Japan,AS,2014,0,0,1,JPN
Japan-1,Japan,AS,2015,0,0,1,JPN
Japan-1,Japan,AS,2016,0,0,1,JPN
Japan-1,Japan,AS,2017,0,0,1,JPN
Japan-1,Japan,AS,2018,0,0,1,JPN
Japan-1,Japan,AS,2019,0,0,1,JPN
Japan-2,Japan,AS,2010,0,0,2,JPN
Japan-2,Japan,AS,2011,973.0,1,2,JPN
Japan-2,Japan,AS,2012,0,0,2,JPN
Japan-2,Japan,AS,2013,0,0,2,JPN
Japan-2,Japan,AS,2014,0,0,2,JPN
Japan-2,Japan,AS,2015,0,0,2,JPN
Japan-2,Japan,AS,2016,0,0,2,JPN
Japan-2,Japan,AS,2017,0,0,2,JPN
Japan-2,Japan,AS,2018,0,0,2,JPN
Japan-2,Japan,AS,2019,0,0,2,JPN
Japan-3,Japan,AS,2010,2824.0,1,3,JPN
Japan-3,Japan,AS,2011,0,0,3,JPN
Japan-3,Japan,AS,2012,1309.5,2,3,JPN
Japan-3,Japan,AS,2013,0,0,3,JPN
Japan-3,Japan,AS,2014,0,0,3,JPN
Japan-3,Japan,AS,2015,1300.0,1,3,JPN
Japan-3,Japan,AS,2016,0,0,3,JPN
Japan-3,Japan,AS,2017,0,0,3,JPN
Japan-3,Japan,AS,2018,0,0,3,JPN
Japan-3,Japan,AS,2019,0,0,3,JPN
Jordan-1,Jordan,AS,2010,0,0,1,JOR
Jordan-1,Jordan,AS,2011,0,0,1,JOR
Jordan-1,Jordan,AS,2012,0,0,1,JOR
Jordan-1,Jordan,AS,2013,0,0,1,JOR
Jordan-1,Jordan,AS,2014,0,0,1,JOR
Jordan-1,Jordan,AS,2015,0,0,1,JOR
Jordan-1,Jordan,AS,2016,0,0,1,JOR
Jordan-1,Jordan,AS,2017,0,0,1,JOR
Jordan-1,Jordan,AS,2018,0,0,1,JOR
Jordan-1,Jordan,AS,2019,0,0,1,JOR
Jordan-2,Jordan,AS,2010,0,0,2,JOR
Jordan-2,Jordan,AS,2011,0,0,2,JOR
Jordan-2,Jordan,AS,2012,0,0,2,JOR
Jordan-2,Jordan,AS,2013,0,0,2,JOR
Jordan-2,Jordan,AS,2014,0,0,2,JOR
Jordan-2,Jordan,AS,2015,0,0,2,JOR
Jordan-2,Jordan,AS,2016,0,0,2,JOR
Jordan-2,Jordan,AS,2017,0,0,2,JOR
Jordan-2,Jordan,AS,2018,0,0,2,JOR
Jordan-2,Jordan,AS,2019,0,0,2,JOR
Jordan-3,Jordan,AS,2010,0,0,3,JOR
Jordan-3,Jordan,AS,2011,0,0,3,JOR
Jordan-3,Jordan,AS,2012,0,0,3,JOR
Jordan-3,Jordan,AS,2013,2132.0,1,3,JOR
Jordan-3,Jordan,AS,2014,0,0,3,JOR
Jordan-3,Jordan,AS,2015,0,0,3,JOR
Jordan-3,Jordan,AS,2016,0,0,3,JOR
Jordan-3,Jordan,AS,2017,0,0,3,JOR
Jordan-3,Jordan,AS,2018,0,0,3,JOR
Jordan-3,Jordan,AS,2019,0,0,3,JOR
Kazakhstan-1,Kazakhstan,AS,2010,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2011,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2012,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2013,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2014,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2015,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2016,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2017,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2018,0,0,1,KAZ
Kazakhstan-1,Kazakhstan,AS,2019,0,0,1,KAZ
Kazakhstan-2,Kazakhstan,AS,2010,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2011,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2012,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2013,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2014,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2015,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2016,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2017,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2018,0,0,2,KAZ
Kazakhstan-2,Kazakhstan,AS,2019,0,0,2,KAZ
Kazakhstan-3,Kazakhstan,AS,2010,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2011,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2012,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2013,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2014,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2015,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2016,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2017,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2018,0,0,3,KAZ
Kazakhstan-3,Kazakhstan,AS,2019,0,0,3,KAZ
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2010,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2011,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2012,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2013,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2014,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2015,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2016,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2017,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2018,0,0,1,PRK
"Korea, Democratic People's Republic of-1","Korea, Democratic People's Republic of",AS,2019,0,0,1,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2010,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2011,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2012,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2013,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2014,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2015,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2016,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2017,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2018,0,0,2,PRK
"Korea, Democratic People's Republic of-2","Korea, Democratic People's Republic of",AS,2019,0,0,2,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2010,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2011,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2012,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2013,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2014,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2015,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2016,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2017,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2018,0,0,3,PRK
"Korea, Democratic People's Republic of-3","Korea, Democratic People's Republic of",AS,2019,0,0,3,PRK
"Korea, Republic of-1","Korea, Republic of",AS,2010,0,0,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2011,945.0,1,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2012,0,0,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2013,0,0,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2014,1505.0,1,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2015,0,0,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2016,0,0,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2017,0,0,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2018,0,0,1,KOR
"Korea, Republic of-1","Korea, Republic of",AS,2019,0,0,1,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2010,928.0,2,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2011,0,0,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2012,852.0,1,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2013,0,0,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2014,1123.0,2,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2015,0,0,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2016,281.0,1,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2017,0,0,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2018,0,0,2,KOR
"Korea, Republic of-2","Korea, Republic of",AS,2019,0,0,2,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2010,2824.0,1,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2011,0,0,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2012,1125.0,1,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2013,1614.0,2,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2014,0,0,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2015,0,0,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2016,0,0,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2017,0,0,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2018,0,0,3,KOR
"Korea, Republic of-3","Korea, Republic of",AS,2019,0,0,3,KOR
Kuwait-1,Kuwait,AS,2010,0,0,1,KWT
Kuwait-1,Kuwait,AS,2011,0,0,1,KWT
Kuwait-1,Kuwait,AS,2012,0,0,1,KWT
Kuwait-1,Kuwait,AS,2013,0,0,1,KWT
Kuwait-1,Kuwait,AS,2014,0,0,1,KWT
Kuwait-1,Kuwait,AS,2015,0,0,1,KWT
Kuwait-1,Kuwait,AS,2016,0,0,1,KWT
Kuwait-1,Kuwait,AS,2017,0,0,1,KWT
Kuwait-1,Kuwait,AS,2018,0,0,1,KWT
Kuwait-1,Kuwait,AS,2019,0,0,1,KWT
Kuwait-2,Kuwait,AS,2010,0,0,2,KWT
Kuwait-2,Kuwait,AS,2011,0,0,2,KWT
Kuwait-2,Kuwait,AS,2012,0,0,2,KWT
Kuwait-2,Kuwait,AS,2013,0,0,2,KWT
Kuwait-2,Kuwait,AS,2014,0,0,2,KWT
Kuwait-2,Kuwait,AS,2015,0,0,2,KWT
Kuwait-2,Kuwait,AS,2016,0,0,2,KWT
Kuwait-2,Kuwait,AS,2017,0,0,2,KWT
Kuwait-2,Kuwait,AS,2018,0,0,2,KWT
Kuwait-2,Kuwait,AS,2019,0,0,2,KWT
Kuwait-3,Kuwait,AS,2010,0,0,3,KWT
Kuwait-3,Kuwait,AS,2011,0,0,3,KWT
Kuwait-3,Kuwait,AS,2012,0,0,3,KWT
Kuwait-3,Kuwait,AS,2013,0,0,3,KWT
Kuwait-3,Kuwait,AS,2014,0,0,3,KWT
Kuwait-3,Kuwait,AS,2015,0,0,3,KWT
Kuwait-3,Kuwait,AS,2016,0,0,3,KWT
Kuwait-3,Kuwait,AS,2017,0,0,3,KWT
Kuwait-3,Kuwait,AS,2018,0,0,3,KWT
Kuwait-3,Kuwait,AS,2019,0,0,3,KWT
Kyrgyzstan-1,Kyrgyzstan,AS,2010,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2011,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2012,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2013,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2014,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2015,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2016,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2017,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2018,0,0,1,KGZ
Kyrgyzstan-1,Kyrgyzstan,AS,2019,0,0,1,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2010,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2011,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2012,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2013,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2014,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2015,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2016,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2017,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2018,0,0,2,KGZ
Kyrgyzstan-2,Kyrgyzstan,AS,2019,0,0,2,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2010,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2011,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2012,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2013,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2014,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2015,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2016,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2017,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2018,0,0,3,KGZ
Kyrgyzstan-3,Kyrgyzstan,AS,2019,0,0,3,KGZ
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2010,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2011,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2012,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2013,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2014,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2015,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2016,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2017,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2018,0,0,1,LAO
Lao People's Democratic Republic-1,Lao People's Democratic Republic,AS,2019,0,0,1,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2010,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2011,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2012,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2013,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2014,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2015,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2016,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2017,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2018,0,0,2,LAO
Lao People's Democratic Republic-2,Lao People's Democratic Republic,AS,2019,0,0,2,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2010,0,0,3,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2011,0,0,3,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2012,0,0,3,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2013,0,0,3,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2014,0,0,3,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2015,0,0,3,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2016,0,0,3,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2017,0,0,3,LAO
Lao People's Democratic Republic-3,Lao People's Democratic Republic,AS,2018,0,0,3,LAO
